//以下全部来自互联网，所有内容仅供测试使用，请勿用于违法用途，如有冒犯请联系删除。

//永久免费꙰严禁商业꙰仅供测试꙰违者自负!꙰//

//来源网络，免费分享，请勿追究，谢谢！//

CCTV及卫视频道,#genre#
我的后半生,https://vvip.high26-playback.com/20250330/2812_9dc3ccf5/index.m3u8$第2集
我的后半生,https://vvip.high26-playback.com/20250330/2811_186de440/index.m3u8$第3集
我的后半生,https://vvip.high26-playback.com/20250330/2823_14a518c6/index.m3u8$第4集
我的后半生,https://vvip.high26-playback.com/20250331/2881_3d74251e/index.m3u8$第5集
我的后半生,https://vvip.high26-playback.com/20250331/2890_30dfb881/index.m3u8$第6集
我的后半生,https://svip.high25-playback.com/20250401/22664_87c7574c/index.m3u8$第7集
我的后半生,https://vvip.high26-playback.com/20250402/2990_f6b5f8c3/index.m3u8$第8集
我的后半生,https://svip.high26-playback.com/20250403/3082_f14bc21b/index.m3u8$第9集
我的后半生,https://svip.high25-playback.com/20250403/22807_e1bad139/index.m3u8$第10集
我的后半生,https://svip.high25-playback.com/20250403/22885_299e150c/index.m3u8$第11集
我的后半生,https://svip.high25-playback.com/20250403/22886_d5c1f60f/index.m3u8$第12集
我的后半生,https://vvip.high26-playback.com/20250405/3283_c819904d/index.m3u8$第13集
我的后半生,https://vvip.high26-playback.com/20250405/3293_ca3ec598/index.m3u8$第14集
我的后半生,https://vvip.high26-playback.com/20250406/3383_0668e20b/index.m3u8$第15集
我的后半生,https://vvip.high26-playback.com/20250406/3391_dbb42293/index.m3u8$第16集
我的后半生,https://svip.high24-playback.com/20250406/23796_aa97f5d3/index.m3u8$第17集
我的后半生,https://svip.high24-playback.com/20250406/23802_cf566487/index.m3u8$第18集
我的后半生,https://vvip.high26-playback.com/20250408/3518_5401acfe/index.m3u8$第19集
我的后半生,https://vvip.high26-playback.com/20250408/3523_93931410/index.m3u8$第20集
我的后半生,https://svip.high25-playback.com/20250408/23299_ab655171/index.m3u8$第21集
我的后半生,https://svip.high25-playback.com/20250408/23302_958ffd03/index.m3u8$第22集
我的后半生,https://vvip.high26-playback.com/20250410/3725_94ef7214/index.m3u8$第23集
我的后半生,https://vvip.high26-playback.com/20250410/3729_cb16b849/index.m3u8$第24集
我的后半生,https://vvip.high26-playback.com/20250411/3851_dc0439ca/index.m3u8$第25集
我的后半生,https://vvip.high26-playback.com/20250411/3852_582967e0/index.m3u8$第26集
我的后半生,https://vvip.high26-playback.com/20250412/3977_7d571e5c/index.m3u8$第27集
我的后半生,https://vvip.high26-playback.com/20250412/3978_a8badd37/index.m3u8$第28集
我的后半生,https://svip.high24-playback.com/20250412/24590_96e215fc/index.m3u8$第29集
我的后半生,https://svip.high24-playback.com/20250412/24591_857db626/index.m3u8$第30集
我的后半生,https://svip.high24-playback.com/20250413/24882_32e0740f/index.m3u8$第31集
我的后半生,https://svip.high24-playback.com/20250413/24884_8755e0a9/index.m3u8$第32集
我的后半生,https://vvip.high26-playback.com/20250414/4169_21928905/index.m3u8$第33集
我的后半生,https://vvip.high26-playback.com/20250414/4170_adc8ca1b/index.m3u8$第34集
我的后半生,https://vvip.high26-playback.com/20250414/4162_56c51a39/index.m3u8$第35集
我的后半生,https://vvip.high26-playback.com/20250414/4163_60495b4e/index.m3u8$第36集大结局
棋士,https://vvip.high26-playback.com/20250325/2413_2d86cfae/index.m3u8$第1集
棋士,https://svip.high25-playback.com/20250325/22242_05662dcc/index.m3u8$第2集
棋士,https://vvip.high26-playback.com/20250325/2418_3bca5e68/index.m3u8$第3集
棋士,https://vvip.high26-playback.com/20250326/2494_b749feea/index.m3u8$第4集
棋士,https://vvip.high26-playback.com/20250326/2497_71b15dd6/index.m3u8$第5集
棋士,https://vvip.high26-playback.com/20250327/2585_a74570c7/index.m3u8$第6集
棋士,https://vvip.high26-playback.com/20250328/2647_dbda7386/index.m3u8$第7集
棋士,https://svip.high25-playback.com/20250329/22532_e7ebe536/index.m3u8$第8集
棋士,https://vvip.high26-playback.com/20250330/2825_17e64872/index.m3u8$第9集
棋士,https://vvip.high26-playback.com/20250331/2893_44f279ca/index.m3u8$第10集
棋士,https://svip.high25-playback.com/20250401/22677_35e8998a/index.m3u8$第11集
棋士,https://svip.high26-playback.com/20250403/3099_b23f5220/index.m3u8$第12集
棋士,https://svip.high26-playback.com/20250404/3200_731ae30a/index.m3u8$第13集
棋士,https://vvip.high26-playback.com/20250405/3290_3a30be93/index.m3u8$第14集
棋士,https://svip.high25-playback.com/20250405/23070_b2913535/index.m3u8$第15集
棋士,https://vvip.high26-playback.com/20250407/3464_51e6d6e6/index.m3u8$第16集
棋士,https://svip.high24-playback.com/20250407/23880_2f8a5cbf/index.m3u8$第17集
棋士,https://svip.high25-playback.com/20250409/23311_228a0da8/index.m3u8$第18集
棋士,https://svip.high25-playback.com/20250409/23312_f43b4217/index.m3u8$第19集
棋士,https://svip.high25-playback.com/20250409/23313_b02e072e/index.m3u8$第20集
棋士,https://svip.high25-playback.com/20250409/23314_b2162cfe/index.m3u8$第21集
棋士,https://svip.high25-playback.com/20250409/23315_f95b0d66/index.m3u8$第22集大结局
北上,https://svip.yyzy-play.vip/20250303/25458_497254d8/index.m3u8$第1集
北上,https://svip.yyzy-play.vip/20250303/25457_955d9189/index.m3u8$第2集
北上,https://svip.yyzy-play.vip/20250303/25456_6167e26b/index.m3u8$第3集
北上,https://svip.yyzy-play.vip/20250303/25455_39a9de2f/index.m3u8$第4集
北上,https://svip.high24-playback.com/20250304/19620_8fb31b5d/index.m3u8$第5集
北上,https://svip.high24-playback.com/20250304/19619_277ffc03/index.m3u8$第6集
北上,https://svip.high25-playback.com/20250305/21103_47fbe316/index.m3u8$第7集
北上,https://svip.high25-playback.com/20250305/21102_571b5c3e/index.m3u8$第8集
北上,https://svip.high25-playback.com/20250306/21150_ad5551b7/index.m3u8$第9集
北上,https://svip.high25-playback.com/20250306/21149_89792d93/index.m3u8$第10集
北上,https://svip.high25-playback.com/20250310/21379_7c4615ac/index.m3u8$第11集
北上,https://svip.high25-playback.com/20250310/21378_48d13dab/index.m3u8$第12集
北上,https://svip.high25-playback.com/20250311/21411_69f84f55/index.m3u8$第13集
北上,https://svip.high25-playback.com/20250311/21410_f66c5fd4/index.m3u8$第14集
北上,https://svip.high24-playback.com/20250312/20128_48929fed/index.m3u8$第15集
北上,https://svip.high24-playback.com/20250312/20127_56d54363/index.m3u8$第16集
北上,https://svip.high24-playback.com/20250313/20212_fd312309/index.m3u8$第17集
北上,https://svip.high24-playback.com/20250313/20211_f92e4562/index.m3u8$第18集
北上,https://svip.high25-playback.com/20250314/21597_670df3a7/index.m3u8$第19集
北上,https://svip.high25-playback.com/20250314/21596_baeb5327/index.m3u8$第20集
北上,https://svip.high24-playback.com/20250317/20558_13018563/index.m3u8$第21集
北上,https://svip.high24-playback.com/20250317/20557_5410c9b1/index.m3u8$第22集
北上,https://svip.high25-playback.com/20250318/21787_ad0be573/index.m3u8$第23集
北上,https://svip.high25-playback.com/20250318/21786_6c90bc07/index.m3u8$第24集
北上,https://svip.high24-playback.com/20250319/20691_6d474871/index.m3u8$第25集
北上,https://svip.high24-playback.com/20250319/20690_7df9a97e/index.m3u8$第26集
北上,https://svip.high25-playback.com/20250320/21871_0f45e1fc/index.m3u8$第27集
北上,https://svip.high25-playback.com/20250320/21870_ecc77f9d/index.m3u8$第28集
北上,https://svip.high25-playback.com/20250321/22033_15553919/index.m3u8$第29集
北上,https://svip.high25-playback.com/20250321/22032_47f0a441/index.m3u8$第30集
北上,https://vvip.high26-playback.com/20250324/2280_6ff5a9ce/index.m3u8$第31集
北上,https://vvip.high26-playback.com/20250324/2279_1e1dcf58/index.m3u8$第32集
北上,https://svip.high25-playback.com/20250325/22236_19b4c922/index.m3u8$第33集
北上,https://svip.high25-playback.com/20250325/22235_41a224a7/index.m3u8$第34集
北上,https://svip.high25-playback.com/20250325/22240_8c0a9280/index.m3u8$第35集
北上,https://svip.high25-playback.com/20250325/22241_69cf9468/index.m3u8$第36集
北上,https://svip.high25-playback.com/20250325/22239_d32f9ee8/index.m3u8$第37集
北上,https://svip.high25-playback.com/20250325/22238_7cf6f8e2/index.m3u8$第38集大结局
人生是道选择题,https://v.cdnlz3.com/20250104/31846_58248b33/index.m3u8$第1集
人生是道选择题,https://v.cdnlz3.com/20250104/31845_0e790d0c/index.m3u8$第2集
人生是道选择题,https://v.cdnlz3.com/20250104/31838_66be8c45/index.m3u8$第3集
人生是道选择题,https://v.cdnlz3.com/20250104/31839_f3c99c34/index.m3u8$第4集
人生是道选择题,https://v.cdnlz3.com/20250104/31844_4e2e6fb7/index.m3u8$第5集
人生是道选择题,https://v.cdnlz3.com/20250104/31842_50eb21c3/index.m3u8$第6集
人生是道选择题,https://v.cdnlz3.com/20250104/31841_f3aeca60/index.m3u8$第7集
人生是道选择题,https://v.cdnlz3.com/20250104/31840_81498f20/index.m3u8$第8集
人生是道选择题,https://v.cdnlz3.com/20250104/31837_082905ed/index.m3u8$第9集
人生是道选择题,https://v.cdnlz3.com/20250104/31843_3a201b33/index.m3u8$第10集
人生是道选择题,https://v.cdnlz3.com/20250104/31836_1a2248ae/index.m3u8$第11集
人生是道选择题,https://v.cdnlz12.com/20250104/18013_9de34c44/index.m3u8$第12集
人生是道选择题,https://v.cdnlz12.com/20250104/18012_1f104661/index.m3u8$第13集
人生是道选择题,https://v.cdnlz3.com/20250105/31865_aad5975d/index.m3u8$第14集
人生是道选择题,https://v.cdnlz3.com/20250105/31864_96f42f60/index.m3u8$第15集
人生是道选择题,https://v.cdnlz12.com/20250106/18052_227109b8/index.m3u8$第16集
人生是道选择题,https://v.cdnlz12.com/20250106/18051_d05f9adb/index.m3u8$第17集
人生是道选择题,https://v.cdnlz3.com/20250107/31927_a78ba378/index.m3u8$第18集
人生是道选择题,https://v.cdnlz3.com/20250107/31926_b9b8c4c6/index.m3u8$第19集
人生是道选择题,https://v.cdnlz3.com/20250108/31969_b6d53043/index.m3u8$第20集
人生是道选择题,https://v.cdnlz3.com/20250108/31968_952e92d4/index.m3u8$第21集
人生是道选择题,https://v.cdnlz3.com/20250109/32034_5378cc11/index.m3u8$第22集
人生是道选择题,https://v.cdnlz3.com/20250109/32033_5753391c/index.m3u8$第23集大结局

小戏骨：包青天之秦香莲与陈世美,https://yzzy.play-cdn11.com/20221119/9893_b5f88efc/index.m3u8$第1集
小戏骨：包青天之秦香莲与陈世美,https://yzzy.play-cdn11.com/20221119/9896_b3e5c8c0/index.m3u8$第2集
小戏骨：包青天之秦香莲与陈世美,https://yzzy.play-cdn11.com/20221119/9894_ec74ca88/index.m3u8$第3集
小戏骨：包青天之秦香莲与陈世美,https://yzzy.play-cdn11.com/20221119/9895_7460ff08/index.m3u8$第4集
小戏骨：包青天之秦香莲与陈世美,https://yzzy.play-cdn11.com/20221119/9898_e54e9432/index.m3u8$第5集
小戏骨：黄飞鸿,https://yzzy.play-cdn17.com/20230719/11734_57f6a01d/index.m3u8$第1集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24782_bc1c0ed9/index.m3u8$第1集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24783_6510062b/index.m3u8$第2集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24784_09ed29b8/index.m3u8$第3集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24785_fe8abf5a/index.m3u8$第4集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24786_0341541e/index.m3u8$第5集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24787_c346b3f0/index.m3u8$第6集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24788_75ae28d6/index.m3u8$第7集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24789_4daeefdf/index.m3u8$第8集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24790_6f16d98c/index.m3u8$第9集
小戏骨：水浒传,https://yzzy1.play-cdn16.com/20231024/24791_87c3f241/index.m3u8$第10集全
小戏骨：降妖记,https://yzzy.play-cdn11.com/20221119/9873_e73f9b28/index.m3u8
小戏骨：花木兰,https://yzzy.play-cdn11.com/20221119/9872_9c527307/index.m3u8$第1集
小戏骨：花木兰,https://yzzy.play-cdn11.com/20221119/9871_587b54e5/index.m3u8$第2集
小戏骨：花木兰,https://yzzy.play-cdn11.com/20221119/9874_a73f3b2a/index.m3u8$第3集
小戏骨：西游记之红孩儿,https://yzzy.play-cdn11.com/20221119/9866_78c23b7d/index.m3u8$第1集
小戏骨：西游记之红孩儿,https://yzzy.play-cdn11.com/20221119/9867_7bd494af/index.m3u8$第2集
小戏骨：西游记之红孩儿,https://yzzy.play-cdn11.com/20221119/9869_9ac52a73/index.m3u8$第3集
小戏骨：西游记之红孩儿,https://yzzy.play-cdn11.com/20221119/9868_aac13abf/index.m3u8$第4集
小戏骨：西游记之红孩儿,https://yzzy.play-cdn11.com/20221119/9870_8c70fd15/index.m3u8$第5集
小戏骨：放开那三国,https://yzzy.play-cdn11.com/20221119/9861_b6e27a61/index.m3u8$第1集
小戏骨：放开那三国,https://yzzy.play-cdn11.com/20221119/9863_082b0b45/index.m3u8$第2集
小戏骨：放开那三国,https://yzzy.play-cdn11.com/20221119/9862_e1111aad/index.m3u8$第3集
小戏骨：放开那三国,https://yzzy.play-cdn11.com/20221119/9864_fa1455bd/index.m3u8$第4集
小戏骨：放开那三国,https://yzzy.play-cdn11.com/20221119/9865_9b55e996/index.m3u8$第5集
天真派：杨门女将,https://yzzy.play-cdn11.com/20221119/9932_04322a44/index.m3u8$第1集
天真派：杨门女将,https://yzzy.play-cdn11.com/20221119/9931_75b5e21f/index.m3u8$第2集
天真派：杨门女将,https://yzzy.play-cdn11.com/20221119/9935_00d30b04/index.m3u8$第3集
天真派：杨门女将,https://yzzy.play-cdn11.com/20221119/9934_80467e99/index.m3u8$第4集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9914_52cdd0bd/index.m3u8$第1集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9915_19bc8621/index.m3u8$第2集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9918_d7edaf7b/index.m3u8$第3集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9916_329c167f/index.m3u8$第4集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9917_783437ff/index.m3u8$第5集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9919_f1d86bdc/index.m3u8$第6集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9921_84e9ac5e/index.m3u8$第7集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9920_11def7a3/index.m3u8$第8集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9922_a658ede2/index.m3u8$第9集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9924_3a896d8f/index.m3u8$第10集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9925_5287453c/index.m3u8$第11集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9923_7c97871f/index.m3u8$第12集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9926_0d42e2fd/index.m3u8$第13集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9928_16f9f3e1/index.m3u8$第14集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9929_b4c92b03/index.m3u8$第15集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9927_5e27c305/index.m3u8$第16集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9930_ee931674/index.m3u8$第17集
天真派：武林外传,https://yzzy.play-cdn11.com/20221119/9933_fdd33e33/index.m3u8$第18集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9879_a66497df/index.m3u8$第1集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9880_33829ec8/index.m3u8$第2集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9881_b5306273/index.m3u8$第3集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9882_c72fe6d0/index.m3u8$第4集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9883_d2609ed4/index.m3u8$第5集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9885_cf93a59c/index.m3u8$第6集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9884_daa08d75/index.m3u8$第7集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9887_0ed604ef/index.m3u8$第8集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9886_975d17c2/index.m3u8$第9集
小戏骨：八仙过海,https://yzzy.play-cdn11.com/20221119/9888_5525cbcc/index.m3u8$第10集

小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9852_97807e3f/index.m3u8$第1集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9853_deb63d6d/index.m3u8$第2集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9854_cf83a6e9/index.m3u8$第3集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9855_b3218359/index.m3u8$第4集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9856_4320ee81/index.m3u8$第5集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9857_cb48dc97/index.m3u8$第6集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9859_249a3803/index.m3u8$第7集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9858_97a38b0e/index.m3u8$第8集
小戏骨：红楼梦之刘姥姥进大观园,https://yzzy.play-cdn11.com/20221119/9860_a6792852/index.m3u8$第9集
小戏骨：补锅,https://yzzy.play-cdn11.com/20221119/9849_0521cd64/index.m3u8$第1集
小戏骨：补锅,https://yzzy.play-cdn11.com/20221119/9850_9c0f062a/index.m3u8$第2集
小戏骨：补锅,https://yzzy.play-cdn11.com/20221119/9851_0614b74e/index.m3u8$第3集
小戏骨：白蛇传,https://yzzy.play-cdn11.com/20221119/9843_37db529c/index.m3u8$第1集
小戏骨：白蛇传,https://yzzy.play-cdn11.com/20221119/9844_8fc2e53b/index.m3u8$第2集
小戏骨：白蛇传,https://yzzy.play-cdn11.com/20221119/9846_6e846376/index.m3u8$第3集
小戏骨：白蛇传,https://yzzy.play-cdn11.com/20221119/9847_f11b37ae/index.m3u8$第4集
小戏骨：白蛇传,https://yzzy.play-cdn11.com/20221119/9848_0bd5a4b7/index.m3u8$第5集
